,Timestamp,Collector,Topic,Keywords,Account Handle,Account Name,Account Bio,Account Type,Joined,Following,Followers,Location,Tweet,Tweet Type,Date Posted,Tweet URL,Screenshot,Content Type,Likes,Replies,Retweets,Rating,Reasoning,Other Data
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,dzrhnews,DZRH NEWS,"The official Twitter account of radio station DZRH, Manila Broadcasting Company, Ang Kaunaunahan sa Pilipinas.",,2009-09-17 00:35:08+00:00,1113,133508,"Manila, Philippines",".@TrillanesSonny @milkyrigonan Sen. @TrillanesSonny: May info ako yung Kadamay front ng mga komunista, ginagamit sa shakedown ng negosyo. Delikado yan | RH12 @milkyrigonan",,2017-04-06 05:48:09+00:00,https://twitter.com/dzrhnews/status/849861264721432576,,,0,3,2,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,milkyrigonan,milky rigonan 💋,Broadcast Journalist/ Mom/Golfer⛳️https://t.co/TJ2ZC8M8gj,,2009-09-11 07:15:53+00:00,808,3479,Philippines,"@TrillanesSonny may info ako yun Kadamay front ng mga komunista. Ginagamit sa shakedown ng negosyo, delikado yan @dzrhnews",,2017-04-06 05:42:36+00:00,https://twitter.com/milkyrigonan/status/849859868349444096,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,Harperblammo,Harper,#PorVida,,2016-05-06 15:47:20+00:00,670,1160,,@cnnphilippines Kadamay sya ng komunista.,,2017-04-04 16:09:39+00:00,https://twitter.com/Harperblammo/status/849292892354920448,,,1,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,marinellamarti3,"Sold Out Kings, Breaking Records, Biggest Boy Band",,,2012-12-26 05:50:26+00:00,790,97,"Central Visayas, Republic of t",@DZMMTeleRadyo wala na kayo naitulogn sa gobyerno kugn di dumagdag gulo  kayo kadamay  magbanat kayo buto puro kayo komunista ginagamit ng mga miyembro,,2017-05-25 02:31:40+00:00,https://twitter.com/marinellamarti3/status/867568821548101633,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,SamohKan,Samo Kan,i sell democracy... buy 1 take 1.,,2011-06-23 04:26:59+00:00,417,196,Timber City of the South,@Dutertenomics magra rally na naman mga bugok na komunista at mga pisting skolar ng bayan sasamahan pa ng mga pisting yawa na kadamay,,2018-03-23 22:11:23+00:00,https://twitter.com/SamohKan/status/977306842098417664,,,3,1,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,NokieVillanueva,Nokie Villanueva,"Azure Certified #DevOps Law student, #WSL2 fanboy / Lakers Fan, Blanka fighter, chef kuno, love to cook, port sniffer, part time Miron, Baby Trisha addict ❤❤❤",,2010-01-20 16:21:26+00:00,434,140,,"Mga kids, eto ang galawang Komunista, mga Kadamay, mga tao ng CPP-NPA. Kaya wag na sumama sa mga rally! https://t.co/PUWcyANMKN",,2018-05-03 04:36:15+00:00,https://twitter.com/NokieVillanueva/status/991899212945149957,,,0,0,0,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,dTnalakRiderSR,KulasSR,Right and Wrong depends on the MAJORITY of the people in the society where you live in of what is Right and Wrong. DEMOCRACY,,2016-10-28 08:40:41+00:00,1518,3274,Maharlika Republic of Mindanao,@TishaCM Udyok yan ng mga komunista. Di alam ng karamihan ng membro ng kadamay na ginagamit lang sila. At ang masama di pa nila alam kung sino talaga ang nasa likod nyan.,,2018-06-14 19:55:41+00:00,https://twitter.com/dTnalakRiderSR/status/1007350885490409473,,,3,1,2,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,Abuka1023,Mark Garcia,,,2014-06-13 13:48:03+00:00,38,23,,"@gmanews Itong KADAMAY at China, may pagkakaparehas, parehas utak komunista (Mao at Joma), parehas nang-aagaw, ang China, nang-aagaw ng mga isla samantala ang KADAMAY nang-aagaw ng mga pabahay ng gobyerno at ang panghuli, parehas kinukunsinti ni Du30!",,2018-06-14 02:48:29+00:00,https://twitter.com/Abuka1023/status/1007092384260186117,,,1,0,1,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,kotawinters,jane abao,"Committed to responsible journalism. Editorial Board Member, SAGE Open",,2008-06-03 12:10:41+00:00,1079,12493,,"Ito pong mga members ng Kadamay, tinulongan po ng mga komunista magkaroon ng pabahay. By force po, kinuha mga housing units ng gobyerno. Ngayon po, ginagamit po sila kontra Duterte, pinipiraan, pinabayad ng nakuha nilang pabahay pero sa mga kumunista magbayad.

Yan po nakuha nyo!",,2018-06-01 02:57:13+00:00,https://twitter.com/kotawinters/status/1002383536676978689,,,0,0,1,,,
0,2023-03-30,Salvador,Red-tagging of Kadamay,kadamay komunista,andrespolicarp2,andres policarpio,davao del sur👊full time househusband.,,2017-08-07 06:44:13+00:00,48,4,Republic of the Philippines,@Dutertenomics @DuterteChange @PTV ....pangkalahatan at panmatagalang proyekto ang nakasalalay diyan...at hindi yang mga putang inang Kadamay ng komunista ang sisira dian...pilipino ako at sawa na sa pag mumukha ng mga liberal at dilawan sa EDSA...yang mga yan pansarili lng ang alam.,,2018-07-26 06:45:55+00:00,https://twitter.com/andrespolicarp2/status/1022372426309455872,,,0,0,0,,,
